"","pair","date","label","pair_index","sma14","sma50","sma200","c14vs50","c50vs200","c14vs200","ema","momentum","macd","cci","vhf","rsi"
"X1.99","MCHI US Equity_EWH US Equity",2012-06-14,"act_2",1.66495096775729,0.994196460778454,0.994925037966696,1.00861646470917,0.999267706449793,0.986425537137723,0.985703184079118,0.993713428772437,0.0134701685508236,0.124554144908818,114.853841203795,0.255155391972275,56.6639085902531
"X1.100","MCHI US Equity_EWH US Equity",2012-06-15,"act_2",1.6678339208774,0.99371238397261,0.993490146355682,1.00691212832142,1.00022369383103,0.986670155629062,0.986890867656137,0.993062969662676,0.0101792997917503,0.212892119268711,121.875481603234,0.250826803263036,58.1159045727823
"X1.101","MCHI US Equity_EWH US Equity",2012-06-18,"act_2",1.67712824117463,0.9893359204501,0.988236700272468,1.00145456558134,1.00111230454944,0.986801333017843,0.987898956629948,0.989218325874244,0.0121772734173475,0.284333647673143,166.133503729179,0.291364785720933,62.4804411489165
"X1.102","MCHI US Equity_EWH US Equity",2012-06-19,"act_2",1.67890975569221,0.989187674402397,0.987607468131383,1.00048119703991,1.00160003475268,0.987132462912226,0.988711909158381,0.989746165530825,0.0110758348148063,0.34017759053622,159.393774079581,0.308021201614066,63.2705017535601
"X1.103","MCHI US Equity_EWH US Equity",2012-06-20,"act_2",1.666190555236,0.996500754823653,0.995424109507229,1.00816271209505,1.00108159457476,0.987364537058362,0.988432465184951,0.997661379554623,-0.0109376859386296,0.37235027413996,61.6624560971633,0.286975660676019,54.454151974369
"X1.104","MCHI US Equity_EWH US Equity",2012-06-21,"act_2",1.63952129029701,1.01156151730467,1.01142213222555,1.02448814169626,1.00013781098384,0.987246304823912,0.987382358208467,1.01203785564645,-0.0393884653951915,0.391685253682754,-123.793807173548,0.249585898391573,41.4211239323809
"X1.105","MCHI US Equity_EWH US Equity",2012-06-22,"act_2",1.63251002910407,1.01467340568666,1.01525388831451,1.02877446256484,0.999428238951335,0.986857591491307,0.986293344759913,1.01419975201351,-0.0336805261319364,0.396125479852434,-160.952933595968,0.248480347689987,38.792480581174
"X1.106","MCHI US Equity_EWH US Equity",2012-06-25,"act_1",1.61967375303687,1.02152195034147,1.02259805965454,1.03676627939104,0.998947671274248,0.986334220143786,0.985296272310737,1.01927250992955,-0.0198475372601405,0.378316437397742,-218.583404719713,0.281435782680837,34.4784333399183
"X1.107","MCHI US Equity_EWH US Equity",2012-06-26,"act_1",1.62339257762191,1.01790418110864,1.0197675953462,1.03420862568662,0.998172706951993,0.986036637113869,0.98423485922179,1.0146792425388,-0.00911745148216037,0.336679710424539,-165.823791196689,0.283155696839161,36.675584139781
"X1.108","MCHI US Equity_EWH US Equity",2012-06-27,"act_2",1.6306800627305,1.01226526090408,1.0146741988029,1.02943692531418,0.997625900114879,0.985659416183482,0.983319362276752,1.00879203519551,0.0110063096936239,0.281490850773452,-110.639491386465,0.27728856844169,40.8607086114994
"X1.109","MCHI US Equity_EWH US Equity",2012-06-28,"act_2",1.61837802613656,1.01851388677994,1.0217842087053,1.03716875358629,0.996799400599959,0.985166787152234,0.982013662924334,1.01426561757852,-0.00501455148535102,0.212746592065677,-148.181150283089,0.274692072082807,36.4779132751485
"X1.110","MCHI US Equity_EWH US Equity",2012-06-29,"act_2",1.63117641216066,1.00976557428147,1.01341401362405,1.02896463146551,0.99639985307729,0.984887121125518,0.981341382787182,1.00546656948232,0.00049634943016752,0.137027148265661,-79.0448895123368,0.266148928665504,43.2926281654002
"X1.111","MCHI US Equity_EWH US Equity",2012-07-02,"act_2",1.62820688604509,1.01058617201153,1.01471881252078,1.03079321135184,0.995927304728905,0.984405796765017,0.980396611931693,1.00632696210626,0.00982885990853899,0.0442083799150509,-81.9818264554707,0.279349823061127,42.162403142712
"X1.112","MCHI US Equity_EWH US Equity",2012-07-03,"act_2",1.63143296338195,1.0074397327695,1.01233922296281,1.02873190791508,0.995160228822337,0.9840651535875,0.979302503420225,1.00375873395493,0.000256551221289536,-0.0647198847030452,-61.309654027305,0.281898859876138,43.8766251023668
"X1.113","MCHI US Equity_EWH US Equity",2012-07-05,"act_2",1.6179450668865,1.01376298731162,1.02026460137824,1.03717893751059,0.993627521666596,0.983691978769887,0.977423422948432,1.01050963768102,-0.0102618191585955,-0.195245583326357,-102.643103520335,0.274023545844202,38.710764357387
"X1.114","MCHI US Equity_EWH US Equity",2012-07-06,"act_2",1.59691586080407,1.02394076527621,1.03290590016351,1.05067227579549,0.991320472769223,0.983090468796723,0.974557708302485,1.02064111641434,-0.0345171025778832,-0.346399600290464,-158.197548491186,0.341364716090884,32.3213345924506
"X1.115","MCHI US Equity_EWH US Equity",2012-07-09,"act_2",1.58373458713344,1.02825074765357,1.04033685258017,1.05916674235003,0.988382508130295,0.982221977884164,0.970811022041849,1.02525104071602,-0.034210479753056,-0.506661907547828,-175.46437372141,0.393609233965373,29.0812079911013
"X1.116","MCHI US Equity_EWH US Equity",2012-07-10,"act_1",1.57327420197452,1.0302913977591,1.04583355278928,1.06592621291901,0.98513897838836,0.981150045954199,0.966569153917012,1.02779203232354,-0.0236416588295516,-0.667934889399323,-179.740015764363,0.430942307748641,26.7863237170035
"X1.117","MCHI US Equity_EWH US Equity",2012-07-11,"act_2",1.57016312265525,1.02796438853688,1.04656756223735,1.06774037353405,0.98222458408638,0.980170449838268,0.962747512426153,1.02585134243024,-0.0135714644781897,-0.830825994929934,-165.714316377059,0.464307021407529,26.1259815143482
"X1.118","MCHI US Equity_EWH US Equity",2012-07-12,"act_1",1.57137382934045,1.02407464630888,1.04437032370268,1.06656808925512,0.980566589328345,0.979187671395703,0.960158715252848,1.02171948829106,-0.00190037263407428,-0.989457689843935,-140.137942005903,0.473697950825535,26.8814150474903
"X1.119","MCHI US Equity_EWH US Equity",2012-07-13,"act_2",1.57547695914597,1.01882182311296,1.04044703034723,1.06368968316031,0.979215465464828,0.978149028630206,0.957818656364097,1.01651740960502,0.00531383649071571,-1.14496340267916,-114.832073589358,0.475993838750671,29.5121657876807
"X1.120","MCHI US Equity_EWH US Equity",2012-07-16,"act_2",1.57891529555149,1.01475930590571,1.03706481143539,1.0613090208255,0.978491695713014,0.977156314594167,0.956139339243926,1.01239661198219,0.00754146621104779,-1.29315544847324,-94.3404699213532,0.498962398379971,31.7288653555031
"X1.121","MCHI US Equity_EWH US Equity",2012-07-17,"act_2",1.57796579738767,1.01331361049024,1.03664080081879,1.06192195419965,0.977497325679124,0.976193021265948,0.954226067634088,1.01127168831768,0.00248883824170543,-1.42698765890972,-84.5942838926224,0.510096108924599,31.4348738121759
"X1.122","MCHI US Equity_EWH US Equity",2012-07-18,"act_2",1.5696074387912,1.01593038468758,1.04100095905673,1.06739586303462,0.975916857567674,0.975271682332699,0.951784075496866,1.01443592649253,-0.00930785676029666,-1.55073638376358,-93.9833073426736,0.500432306240359,28.8965993158433
"X1.123","MCHI US Equity_EWH US Equity",2012-07-19,"act_1",1.57933478938227,1.00790731463399,1.03374235879161,1.06050889396554,0.975008236880394,0.974760668839054,0.95039968110512,1.00709615349268,0.00136899199459806,-1.65329260521353,-62.2094559256277,0.488561552833498,35.4310466787215
"X1.124","MCHI US Equity_EWH US Equity",2012-07-20,"act_1",1.56850881390031,1.01201014325739,1.03982403182782,1.06755651746374,0.973251350498661,0.97402246608751,0.947968680535705,1.01217425135646,-0.00109862489088997,-1.74497836820787,-83.4705832305483,0.476135023594829,31.9156135362037
"X1.125","MCHI US Equity_EWH US Equity",2012-07-23,"act_1",1.57633318507385,1.00463631679901,1.03370281615154,1.06197128906578,0.97188118393568,0.973381132611307,0.94601080758293,1.00619681352266,-0.00300160430842378,-1.82397959500802,-56.7050251448458,0.466466698699661,36.7965456183317
"X1.126","MCHI US Equity_EWH US Equity",2012-07-24,"act_1",1.56809069807593,1.00703174855663,1.0380751955187,1.06727752923703,0.970095184726422,0.972638481633537,0.943551907512313,1.00995433438587,-0.00041811582437945,-1.88164668112708,-73.8569279770921,0.464176175602989,34.0289814680721
"X1.127","MCHI US Equity_EWH US Equity",2012-07-25,"act_1",1.56864995167259,1.0044280664661,1.03672953554847,1.06681084147733,0.968842916136964,0.971802586963586,0.941524052263247,1.00831503089915,-0.0076832334012582,-1.91172536886985,-67.4288190539226,0.477655103909008,34.389559115546
"X1.128","MCHI US Equity_EWH US Equity",2012-07-26,"act_1",1.5841896207661,0.994001601912763,1.02582279222526,1.05615333832967,0.968979836913678,0.971282061985066,0.941152734019471,0.998634344813489,0.0160989226901718,-1.90327842648886,-14.8208964278438,0.45294543688406,43.6120745862701
"X1.129","MCHI US Equity_EWH US Equity",2012-07-27,"act_2",1.59839247573725,0.985824218229884,1.016217188227,1.04666556333184,0.970092052811914,0.970909165093853,0.941871265059798,0.991125998739742,0.0297425240646598,-1.8509378426287,40.5889646216502,0.444036980861398,50.4654320515772
"X1.130","MCHI US Equity_EWH US Equity",2012-07-30,"act_1",1.57958739931557,0.997845992040945,1.02754470739196,1.05900563473501,0.971097398354183,0.970292011382058,0.942248047896964,1.002535354677,-0.00460222145052858,-1.77384559317338,-23.8934240203979,0.367973016083711,43.011491793963
"X1.131","MCHI US Equity_EWH US Equity",2012-07-31,"act_1",1.59084788365726,0.991711686969839,1.0197178359762,1.05140224001238,0.972535393597828,0.969864621901694,0.943227671797773,0.996047235292858,-0.00754459207999458,-1.66200734184028,42.6127655111512,0.269410601200277,47.9675129163864
"X1.132","MCHI US Equity_EWH US Equity",2012-08-01,"act_2",1.59843406727073,0.988214243487136,1.01449381403261,1.04624424407451,0.974095878967447,0.969652946506785,0.944534939220901,0.992477320711783,0.0188466679551631,-1.5238885416822,112.800541058488,0.261810314422578,51.0556688431848
"X1.133","MCHI US Equity_EWH US Equity",2012-08-02,"act_1",1.58615262685412,0.996346652578975,1.02163372289171,1.05407644422726,0.975248398965178,0.969221661755913,0.945231873869824,1.00014038734527,-0.00469525680313287,-1.35811040909672,52.903688571012,0.252034659772273,46.2680809390161
"X1.134","MCHI US Equity_EWH US Equity",2012-08-03,"act_1",1.59548592534103,0.991260061614736,1.01499830510561,1.04772777620356,0.976612528935796,0.968761474267156,0.946104593319616,0.995051117087514,-0.00294814192970572,-1.16694351388998,132.734187826281,0.255597202917435,50.097768061642
"X1.135","MCHI US Equity_EWH US Equity",2012-08-06,"act_2",1.59583592087809,0.991842515476303,1.01419307543545,1.04730916132079,0.977962223860032,0.96837983748412,0.947038899407186,0.995521833207338,0.00968329402396439,-0.9694694466264,118.78227226586,0.259119628210559,50.2409916972094
"X1.136","MCHI US Equity_EWH US Equity",2012-08-07,"act_2",1.59403673070471,0.994056681976855,1.01477352867971,1.04826581495685,0.979584758453634,0.968049815419656,0.948286844608949,0.997092748702566,-0.00144919463631732,-0.766742783744383,91.374863310915,0.265070849967667,49.4552026763268
"X1.137","MCHI US Equity_EWH US Equity",2012-08-08,"act_2",1.58892885909954,0.997683530693767,1.01725962023722,1.05155792558338,0.980756053662203,0.967383341885678,0.948767068766352,1.00025832418431,-0.00690706177854694,-0.577235039732471,48.2239787227362,0.273298699451096,47.1982560428902
"X1.138","MCHI US Equity_EWH US Equity",2012-08-09,"act_2",1.58859786518158,0.998794673704706,1.01660135661592,1.05148917151106,0.982484104712891,0.966820566639783,0.949885838833098,1.00040450281822,-0.00543886552313477,-0.398394417389105,40.5701572757663,0.288835824102496,47.0484190447841
"X1.139","MCHI US Equity_EWH US Equity",2012-08-10,"act_2",1.60039011322799,0.992508904725255,1.00821896440258,1.04368762431149,0.984418008158941,0.966016019465293,0.950963565731652,0.9939620753161,0.0114612541284453,-0.216864131160623,114.571752627141,0.277665099288365,52.7977473905125
"X1.140","MCHI US Equity_EWH US Equity",2012-08-13,"act_2",1.59035052968278,0.999774198649214,1.01363368437666,1.0500042976554,0.986326928612317,0.965361462462626,0.952162006271457,1.00020520136517,0.0017526645012016,-0.0499398471835065,38.6185152819425,0.212202056333274,48.0175888073967
"X1.141","MCHI US Equity_EWH US Equity",2012-08-14,"act_2",1.58501167195771,1.00387911889994,1.01609314994865,1.05321712005579,0.987979417980204,0.964751835684964,0.953154957115364,1.00309766794471,-0.0153784412702751,0.091807452513871,-2.45427152267965,0.142420454335544,45.6506283462029
"X1.142","MCHI US Equity_EWH US Equity",2012-08-15,"act_2",1.58549188666955,1.00363373225876,1.0150129793081,1.05262626118602,0.988789062523025,0.964267201698404,0.953456862389066,1.00242133591714,-0.00485864301323158,0.21899623093098,-5.33920483303687,0.15661069046616,45.9089068194341
"X1.143","MCHI US Equity_EWH US Equity",2012-08-16,"act_2",1.58107098654676,1.00565749671305,1.01694841645913,1.05511187203731,0.988897254213351,0.963829943923868,0.953128785074922,1.00452768249622,-0.00394068541095383,0.313026633616696,-43.3875580307389,0.163558075397933,43.843258277596
"X1.144","MCHI US Equity_EWH US Equity",2012-08-17,"act_2",1.57523572097634,1.00918550482327,1.0196957065918,1.05858172133302,0.989692805706069,0.963265930293739,0.953337361193477,1.00714898673132,-0.0102561656932032,0.376788273512916,-99.6346277401614,0.167480591966026,41.2077009313816
"X1.145","MCHI US Equity_EWH US Equity",2012-08-20,"act_2",1.57028589703055,1.01143132340555,1.02188014429087,1.06147627668134,0.989774905654343,0.962697110373241,0.952853441593384,1.00894720815605,-0.0107850895162045,0.407807159749172,-135.145035621771,0.16589885366727,39.0626146410665
"X1.146","MCHI US Equity_EWH US Equity",2012-08-21,"act_2",1.56861338063825,1.01115183224316,1.0219516295117,1.06230201848712,0.989432183523498,0.962016085563981,0.951849676124298,1.00868658854293,-0.00662234033809028,0.40795753363589,-150.019801831502,0.165506275404125,38.3364360640565
"X1.147","MCHI US Equity_EWH US Equity",2012-08-22,"act_2",1.57503961616339,1.00652230659265,1.01681136164521,1.05761176762748,0.989881058138544,0.961422133119984,0.951693558450626,1.00396161994825,0.00475371913284239,0.373173142625446,-102.325700031602,0.163559284233209,42.7409425814245
"X1.148","MCHI US Equity_EWH US Equity",2012-08-23,"act_2",1.5726745894174,1.00699988221013,1.01725976046675,1.0587470448821,0.989914200231502,0.960814734155912,0.951124149132593,1.0047418818517,0.00406120877914673,0.301747892002627,-109.597645269985,0.164453099242353,41.5642772193665
"X1.149","MCHI US Equity_EWH US Equity",2012-08-24,"act_2",1.56302447071762,1.01171765440159,1.02223610449842,1.06483922551182,0.989710351600239,0.959991029638379,0.950113059476475,1.00948580692915,-0.0120151454457702,0.214180995637163,-159.915647335683,0.182177542308151,37.0787339303668
"X1.150","MCHI US Equity_EWH US Equity",2012-08-27,"act_2",1.55048433320948,1.01789391350021,1.02899011635043,1.07289991341054,0.989216414546743,0.959073724854229,0.94873147138629,1.01529702294084,-0.0221902562079235,0.117340418304527,-203.301932463015,0.238455702861145,32.2136622124123
"X1.151","MCHI US Equity_EWH US Equity",2012-08-28,"act_2",1.54274401979654,1.02086258539896,1.03241065890583,1.0778091989912,0.988814457302186,0.957878871206647,0.947164476193432,1.01767220815678,-0.0202804509210888,-0.00435638937518595,-200.716192800784,0.278080007705963,29.6294461893236
"X1.152","MCHI US Equity_EWH US Equity",2012-08-29,"act_2",1.53968288882779,1.02062296930003,1.03265473962263,1.07938364298207,0.988348699850058,0.956707789984354,0.945560900367459,1.01706943337966,-0.0108014443816868,-0.139437030139628,-180.744862216081,0.304242659759517,28.6505650637572
"X1.153","MCHI US Equity_EWH US Equity",2012-08-30,"act_2",1.54057491068299,1.01725868469038,1.03042604988878,1.07815745606043,0.987221436026561,0.955728724127125,0.943515883484614,1.01428312690499,-0.00216910911354939,-0.27843294671205,-150.306437082858,0.315193238261109,29.3827077843941
"X1.154","MCHI US Equity_EWH US Equity",2012-08-31,"act_2",1.52988616375162,1.02154288407651,1.03619200879268,1.0850314221881,0.985862538417718,0.954988019335949,0.941486912901047,1.01852027384367,-0.00979672507617058,-0.427634522900382,-164.860869437253,0.361467043731806,25.946915281739
"X1.155","MCHI US Equity_EWH US Equity",2012-09-04,"act_2",1.53109882000403,1.01821867123298,1.03404664178094,1.08352087092228,0.984693175425145,0.954339385175632,0.939731479621873,1.01535177669973,-0.00947609067896105,-0.5752360961062,-136.704414238434,0.360260196113349,26.9899845520272
"X1.156","MCHI US Equity_EWH US Equity",2012-09-05,"act_2",1.52212687825533,1.0212468856624,1.03885995192251,1.08915687641022,0.983045774141637,0.953820312227665,0.937649027225863,1.01849172944488,-0.00775928549628757,-0.727318002758297,-142.486046665039,0.413795339376979,24.2665809601615
