"","date","PX_LAST","PX_VOLUME","TOT_RETURN_INDEX_NET_DVDS","etf"
"433",2015-04-22,26.84,294747,26.84,"EWS US Equity"
"434",2015-04-23,26.98,336891,26.98,"EWS US Equity"
"435",2015-04-24,27.26,488672,27.26,"EWS US Equity"
"436",2015-04-27,27.34,1046892,27.34,"EWS US Equity"
"437",2015-04-28,27.54,309732,27.54,"EWS US Equity"
"438",2015-04-29,27.46,541588,27.46,"EWS US Equity"
"439",2015-04-30,27.36,450600,27.36,"EWS US Equity"
"440",2015-05-01,27.38,311320,27.38,"EWS US Equity"
"441",2015-05-04,27.26,820454,27.26,"EWS US Equity"
"442",2015-05-05,27.04,523690,27.04,"EWS US Equity"
"443",2015-05-06,27,360733,27,"EWS US Equity"
"444",2015-05-07,26.88,660324,26.88,"EWS US Equity"
"445",2015-05-08,27.14,502677,27.14,"EWS US Equity"
"446",2015-05-11,26.96,532675,26.96,"EWS US Equity"
"447",2015-05-12,26.82,470252,26.82,"EWS US Equity"
"448",2015-05-13,27.04,376562,27.04,"EWS US Equity"
"449",2015-05-14,27.26,282961,27.26,"EWS US Equity"
"450",2015-05-15,27.3,352282,27.3,"EWS US Equity"
"451",2015-05-18,27.04,452471,27.04,"EWS US Equity"
"452",2015-05-19,26.9,387422,26.9,"EWS US Equity"
"453",2015-05-20,26.82,222286,26.82,"EWS US Equity"
"454",2015-05-21,26.9,237710,26.9,"EWS US Equity"
"455",2015-05-22,26.86,256436,26.86,"EWS US Equity"
"456",2015-05-26,26.38,509349,26.38,"EWS US Equity"
"457",2015-05-27,26.18,616959,26.18,"EWS US Equity"
"458",2015-05-28,26.1,636278,26.1,"EWS US Equity"
"459",2015-05-29,25.76,365600,25.76,"EWS US Equity"
"460",2015-06-01,25.62,503688,25.62,"EWS US Equity"
"461",2015-06-02,25.58,456524,25.58,"EWS US Equity"
"462",2015-06-03,25.68,507333,25.68,"EWS US Equity"
"463",2015-06-04,25.52,365330,25.52,"EWS US Equity"
"464",2015-06-05,25.26,460369,25.26,"EWS US Equity"
"465",2015-06-08,25.16,360880,25.16,"EWS US Equity"
"466",2015-06-09,25.22,262468,25.22,"EWS US Equity"
"467",2015-06-10,25.7,366979,25.7,"EWS US Equity"
"468",2015-06-11,25.76,360192,25.76,"EWS US Equity"
"469",2015-06-12,25.82,443541,25.82,"EWS US Equity"
"470",2015-06-15,25.52,326156,25.52,"EWS US Equity"
"471",2015-06-16,25.6,328523,25.6,"EWS US Equity"
"472",2015-06-17,25.94,345728,25.94,"EWS US Equity"
"473",2015-06-18,25.92,363657,25.92,"EWS US Equity"
"474",2015-06-19,25.68,405617,25.68,"EWS US Equity"
"475",2015-06-22,25.88,188445,25.88,"EWS US Equity"
"476",2015-06-23,25.9,156963,25.9,"EWS US Equity"
"477",2015-06-24,25.86,202678,25.86,"EWS US Equity"
"478",2015-06-25,25.5,136789,25.8609,"EWS US Equity"
"479",2015-06-26,25.14,170278,25.4958,"EWS US Equity"
"480",2015-06-29,24.78,345310,25.1307,"EWS US Equity"
"481",2015-06-30,25.14,449380,25.4958,"EWS US Equity"
"482",2015-07-01,25.18,495229,25.5364,"EWS US Equity"
"483",2015-07-02,25.26,148789,25.6175,"EWS US Equity"
"484",2015-07-06,25.26,309782,25.6175,"EWS US Equity"
"485",2015-07-07,25.16,955063,25.5161,"EWS US Equity"
"486",2015-07-08,24.76,535398,25.1104,"EWS US Equity"
"487",2015-07-09,24.74,241382,25.0902,"EWS US Equity"
"488",2015-07-10,25.04,339976,25.3944,"EWS US Equity"
"489",2015-07-13,25.16,285508,25.5161,"EWS US Equity"
"490",2015-07-14,25.08,238783,25.435,"EWS US Equity"
"491",2015-07-15,25,287065,25.3538,"EWS US Equity"
"492",2015-07-16,25.24,302265,25.5972,"EWS US Equity"
"493",2015-07-17,25.18,171814,25.5364,"EWS US Equity"
"494",2015-07-20,25.26,349243,25.6175,"EWS US Equity"
"495",2015-07-21,25.26,96909,25.6175,"EWS US Equity"
"496",2015-07-22,25.08,203060,25.435,"EWS US Equity"
"497",2015-07-23,25.02,321527,25.3741,"EWS US Equity"
"498",2015-07-24,24.94,364778,25.293,"EWS US Equity"
"499",2015-07-27,24.58,487663,24.9279,"EWS US Equity"
"500",2015-07-28,24.64,269918,24.9887,"EWS US Equity"
"501",2015-07-29,24.72,285263,25.0699,"EWS US Equity"
"502",2015-07-30,24.28,634533,24.6237,"EWS US Equity"
"503",2015-07-31,24.08,1736966,24.4208,"EWS US Equity"
"504",2015-08-03,23.8,522661,24.1369,"EWS US Equity"
"505",2015-08-04,23.82,364505,24.1571,"EWS US Equity"
"506",2015-08-05,23.68,404045,24.0152,"EWS US Equity"
"507",2015-08-06,23.62,353095,23.9543,"EWS US Equity"
"508",2015-08-07,23.62,365991,23.9543,"EWS US Equity"
"509",2015-08-10,23.86,503896,24.1977,"EWS US Equity"
"510",2015-08-11,22.88,1133239,23.2038,"EWS US Equity"
"511",2015-08-12,22.38,621693,22.6968,"EWS US Equity"
"512",2015-08-13,22.56,600858,22.8793,"EWS US Equity"
"513",2015-08-14,22.7,505350,23.0213,"EWS US Equity"
"514",2015-08-17,22.32,431116,22.6359,"EWS US Equity"
"515",2015-08-18,22.2,502176,22.5142,"EWS US Equity"
"516",2015-08-19,22.04,692431,22.3519,"EWS US Equity"
"517",2015-08-20,21.7,519463,22.0071,"EWS US Equity"
"518",2015-08-21,21.18,720717,21.4798,"EWS US Equity"
"519",2015-08-24,20.36,1518860,20.6482,"EWS US Equity"
"520",2015-08-25,20.9,1307910,21.1958,"EWS US Equity"
"521",2015-08-26,21.24,1022128,21.5406,"EWS US Equity"
"522",2015-08-27,21.7,1010169,22.0071,"EWS US Equity"
"523",2015-08-28,21.58,685737,21.8854,"EWS US Equity"
"524",2015-08-31,21.16,714461,21.4595,"EWS US Equity"
"525",2015-09-01,20.7,476971,20.993,"EWS US Equity"
"526",2015-09-02,20.98,456630,21.2769,"EWS US Equity"
"527",2015-09-03,20.997,582145,21.2942,"EWS US Equity"
"528",2015-09-04,20.52,405610,20.8104,"EWS US Equity"
"529",2015-09-08,20.98,270086,21.2769,"EWS US Equity"
"530",2015-09-09,21.14,452677,21.4392,"EWS US Equity"
"531",2015-09-10,21.04,802987,21.3378,"EWS US Equity"
"532",2015-09-11,21.12,266851,21.4189,"EWS US Equity"
"533",2015-09-14,20.98,209104,21.2769,"EWS US Equity"
"534",2015-09-15,21.12,502061,21.4189,"EWS US Equity"
"535",2015-09-16,21.38,487631,21.6826,"EWS US Equity"
"536",2015-09-17,21.44,590607,21.7435,"EWS US Equity"
"537",2015-09-18,21.14,589944,21.4392,"EWS US Equity"
"538",2015-09-21,21.1,408541,21.3986,"EWS US Equity"
"539",2015-09-22,20.84,430144,21.135,"EWS US Equity"
"540",2015-09-23,20.54,413252,20.8307,"EWS US Equity"
"541",2015-09-24,20.52,565220,20.8104,"EWS US Equity"
"542",2015-09-25,20.38,776654,20.6685,"EWS US Equity"
"543",2015-09-28,19.94,856417,20.2222,"EWS US Equity"
"544",2015-09-29,20.08,955964,20.3642,"EWS US Equity"
"545",2015-09-30,20.34,640774,20.6279,"EWS US Equity"
"546",2015-10-01,20.22,692572,20.5062,"EWS US Equity"
"547",2015-10-02,20.26,1429376,20.5468,"EWS US Equity"
"548",2015-10-05,20.88,783313,21.1755,"EWS US Equity"
"549",2015-10-06,21.08,668611,21.3784,"EWS US Equity"
"550",2015-10-07,21.84,1011672,22.1491,"EWS US Equity"
"551",2015-10-08,21.9,457135,22.21,"EWS US Equity"
"552",2015-10-09,22.34,615128,22.6562,"EWS US Equity"
"553",2015-10-12,22.44,329886,22.7576,"EWS US Equity"
"554",2015-10-13,22.1,416104,22.4128,"EWS US Equity"
"555",2015-10-14,22.42,476527,22.7373,"EWS US Equity"
"556",2015-10-15,22.76,456911,23.0821,"EWS US Equity"
"557",2015-10-16,22.76,463173,23.0821,"EWS US Equity"
"558",2015-10-19,22.62,842317,22.9402,"EWS US Equity"
"559",2015-10-20,22.62,204005,22.9402,"EWS US Equity"
"560",2015-10-21,22.44,348588,22.7576,"EWS US Equity"
"561",2015-10-22,22.84,345112,23.1633,"EWS US Equity"
"562",2015-10-23,22.94,258140,23.2647,"EWS US Equity"
"563",2015-10-26,23,434185,23.3255,"EWS US Equity"
"564",2015-10-27,22.66,478535,22.9807,"EWS US Equity"
"565",2015-10-28,22.56,756229,22.8793,"EWS US Equity"
"566",2015-10-29,22.28,643092,22.5953,"EWS US Equity"
"567",2015-10-30,22.24,706271,22.5548,"EWS US Equity"
"568",2015-11-02,22.28,354532,22.5953,"EWS US Equity"
"569",2015-11-03,22.54,480762,22.859,"EWS US Equity"
"570",2015-11-04,22.54,565345,22.859,"EWS US Equity"
"571",2015-11-05,22.42,420946,22.7373,"EWS US Equity"
"572",2015-11-06,22.14,346084,22.4534,"EWS US Equity"
"573",2015-11-09,21.66,1131993,21.9666,"EWS US Equity"
"574",2015-11-10,21.6,589091,21.9057,"EWS US Equity"
"575",2015-11-11,21.66,349112,21.9666,"EWS US Equity"
"576",2015-11-12,21.4,456469,21.7029,"EWS US Equity"
"577",2015-11-13,21.08,365733,21.3784,"EWS US Equity"
"578",2015-11-16,21.34,499386,21.642,"EWS US Equity"
"579",2015-11-17,21.28,477411,21.5812,"EWS US Equity"
"580",2015-11-18,21.14,672889,21.4392,"EWS US Equity"
"581",2015-11-19,21.42,577465,21.7232,"EWS US Equity"
"582",2015-11-20,21.5,559329,21.8043,"EWS US Equity"
"583",2015-11-23,21.24,353839,21.5406,"EWS US Equity"
"584",2015-11-24,21.52,889369,21.8246,"EWS US Equity"
"585",2015-11-25,21.34,555584,21.642,"EWS US Equity"
"586",2015-11-27,20.9,618474,21.1958,"EWS US Equity"
"587",2015-11-30,21.02,651203,21.3175,"EWS US Equity"
"588",2015-12-01,21.3,741862,21.6015,"EWS US Equity"
"589",2015-12-02,21.04,1100127,21.3378,"EWS US Equity"
"590",2015-12-03,21.2,818175,21.5001,"EWS US Equity"
"591",2015-12-04,21.46,846875,21.7637,"EWS US Equity"
"592",2015-12-07,21.3,347783,21.6015,"EWS US Equity"
"593",2015-12-08,21.16,800141,21.4595,"EWS US Equity"
"594",2015-12-09,21.06,606430,21.3581,"EWS US Equity"
"595",2015-12-10,21.1,442037,21.3986,"EWS US Equity"
"596",2015-12-11,20.72,1231456,21.0133,"EWS US Equity"
"597",2015-12-14,20.76,1014891,21.0538,"EWS US Equity"
"598",2015-12-15,20.96,595309,21.2567,"EWS US Equity"
"599",2015-12-16,21.12,991390,21.4189,"EWS US Equity"
"600",2015-12-17,20.86,1372381,21.1552,"EWS US Equity"
"601",2015-12-18,20.78,524223,21.0741,"EWS US Equity"
"602",2015-12-21,20.52,980264,21.3206,"EWS US Equity"
"603",2015-12-22,20.64,900066,21.4453,"EWS US Equity"
"604",2015-12-23,20.8,493598,21.6115,"EWS US Equity"
"605",2015-12-24,20.78,227822,21.5907,"EWS US Equity"
"606",2015-12-28,20.72,357506,21.5284,"EWS US Equity"
"607",2015-12-29,20.8,420060,21.6115,"EWS US Equity"
"608",2015-12-30,20.68,557229,21.4868,"EWS US Equity"
"609",2015-12-31,20.56,553840,21.3621,"EWS US Equity"
"610",2016-01-04,20.1,932124,20.8842,"EWS US Equity"
"611",2016-01-05,20.18,453508,20.9673,"EWS US Equity"
"612",2016-01-06,19.78,773533,20.5517,"EWS US Equity"
"613",2016-01-07,19.24,944982,19.9906,"EWS US Equity"
"614",2016-01-08,19.16,1309398,19.9075,"EWS US Equity"
"615",2016-01-11,19.18,888475,19.9283,"EWS US Equity"
"616",2016-01-12,19.14,812041,19.8867,"EWS US Equity"
"617",2016-01-13,18.74,1128010,19.4711,"EWS US Equity"
"618",2016-01-14,18.86,1442952,19.5958,"EWS US Equity"
"619",2016-01-15,18.28,1378106,18.9932,"EWS US Equity"
"620",2016-01-19,18.54,1459943,19.2633,"EWS US Equity"
"621",2016-01-20,18,3477992,18.7023,"EWS US Equity"
"622",2016-01-21,18.06,1292655,18.7646,"EWS US Equity"
"623",2016-01-22,18.48,720981,19.201,"EWS US Equity"
"624",2016-01-25,18.24,974177,18.9516,"EWS US Equity"
"625",2016-01-26,18.44,524896,19.1594,"EWS US Equity"
"626",2016-01-27,18.12,846147,18.827,"EWS US Equity"
"627",2016-01-28,18.2,876247,18.9101,"EWS US Equity"
"628",2016-01-29,18.78,625700,19.5127,"EWS US Equity"
"629",2016-02-01,18.56,1321874,19.2841,"EWS US Equity"
"630",2016-02-02,18.08,852942,18.7854,"EWS US Equity"
"631",2016-02-03,18.28,1690879,18.9932,"EWS US Equity"
"632",2016-02-04,18.66,695088,19.388,"EWS US Equity"
"633",2016-02-05,18.86,822946,19.5958,"EWS US Equity"
"634",2016-02-08,18.78,645224,19.5127,"EWS US Equity"
"635",2016-02-09,18.48,985811,19.201,"EWS US Equity"
"636",2016-02-10,18.78,745301,19.5127,"EWS US Equity"
"637",2016-02-11,18.56,1798318,19.2841,"EWS US Equity"
"638",2016-02-12,18.8,482694,19.5335,"EWS US Equity"
"639",2016-02-16,19.34,830044,20.0945,"EWS US Equity"
"640",2016-02-17,19.36,493005,20.1153,"EWS US Equity"
"641",2016-02-18,19.38,676341,20.1361,"EWS US Equity"
"642",2016-02-19,19.3,1084914,20.053,"EWS US Equity"
"643",2016-02-22,19.64,463613,20.4063,"EWS US Equity"
"644",2016-02-23,19.42,635695,20.1777,"EWS US Equity"
"645",2016-02-24,19.14,830604,19.8867,"EWS US Equity"
"646",2016-02-25,19.16,557112,19.9075,"EWS US Equity"
"647",2016-02-26,19.16,312380,19.9075,"EWS US Equity"
"648",2016-02-29,19.4,845211,20.1569,"EWS US Equity"
"649",2016-03-01,19.8,418806,20.5725,"EWS US Equity"
"650",2016-03-02,20.06,1065018,20.8426,"EWS US Equity"
"651",2016-03-03,20.58,1000749,21.3829,"EWS US Equity"
"652",2016-03-04,21.22,868971,22.0479,"EWS US Equity"
"653",2016-03-07,21.14,632658,21.9648,"EWS US Equity"
"654",2016-03-08,20.66,583308,21.466,"EWS US Equity"
"655",2016-03-09,20.9,680678,21.7154,"EWS US Equity"
"656",2016-03-10,20.86,711164,21.6739,"EWS US Equity"
"657",2016-03-11,21.26,706319,22.0895,"EWS US Equity"
"658",2016-03-14,21.2,322223,22.0271,"EWS US Equity"
"659",2016-03-15,21.08,494293,21.9024,"EWS US Equity"
"660",2016-03-16,21.44,1164658,22.2765,"EWS US Equity"
"661",2016-03-17,22.02,707429,22.8791,"EWS US Equity"
"662",2016-03-18,22.02,822445,22.8791,"EWS US Equity"
"663",2016-03-21,21.9,1618608,22.7544,"EWS US Equity"
"664",2016-03-22,21.88,620574,22.7336,"EWS US Equity"
"665",2016-03-23,21.58,487347,22.4219,"EWS US Equity"
"666",2016-03-24,21.42,577984,22.2557,"EWS US Equity"
"667",2016-03-28,21.28,373194,22.1102,"EWS US Equity"
"668",2016-03-29,21.54,640268,22.3804,"EWS US Equity"
"669",2016-03-30,21.92,565014,22.7752,"EWS US Equity"
"670",2016-03-31,21.72,487960,22.5674,"EWS US Equity"
"671",2016-04-01,21.68,3084770,22.5258,"EWS US Equity"
"672",2016-04-04,21.48,680958,22.318,"EWS US Equity"
"673",2016-04-05,21.12,749271,21.944,"EWS US Equity"
"674",2016-04-06,21.48,798185,22.318,"EWS US Equity"
"675",2016-04-07,21.2,919912,22.0271,"EWS US Equity"
"676",2016-04-08,21.28,482670,22.1102,"EWS US Equity"
"677",2016-04-11,21.48,579510,22.318,"EWS US Equity"
"678",2016-04-12,21.64,774441,22.4843,"EWS US Equity"
"679",2016-04-13,22.1,1125122,22.9622,"EWS US Equity"
"680",2016-04-14,22.04,703951,22.8999,"EWS US Equity"
"681",2016-04-15,22.1,488345,22.9622,"EWS US Equity"
"682",2016-04-18,22.28,1158473,23.1493,"EWS US Equity"
"683",2016-04-19,22.74,718035,23.6272,"EWS US Equity"
"684",2016-04-20,22.64,574552,23.5233,"EWS US Equity"
"685",2016-04-21,22.42,927095,23.2947,"EWS US Equity"
"686",2016-04-22,22.3,582552,23.17,"EWS US Equity"
"687",2016-04-25,22.14,609321,23.0038,"EWS US Equity"
"688",2016-04-26,22.12,408425,22.983,"EWS US Equity"
"689",2016-04-27,22.08,672357,22.9414,"EWS US Equity"
"690",2016-04-28,21.96,706652,22.8168,"EWS US Equity"
"691",2016-04-29,21.74,1072822,22.5882,"EWS US Equity"
"692",2016-05-02,21.8,683366,22.6505,"EWS US Equity"
"693",2016-05-03,21.28,1052539,22.1102,"EWS US Equity"
"694",2016-05-04,20.9,765928,21.7154,"EWS US Equity"
"695",2016-05-05,20.92,797874,21.7362,"EWS US Equity"
"696",2016-05-06,20.82,867345,21.6323,"EWS US Equity"
"697",2016-05-09,20.66,510395,21.466,"EWS US Equity"
"698",2016-05-10,20.7,650841,21.5076,"EWS US Equity"
"699",2016-05-11,20.6,271470,21.4037,"EWS US Equity"
"700",2016-05-12,20.58,361933,21.3829,"EWS US Equity"
"701",2016-05-13,20.44,462644,21.2375,"EWS US Equity"
"702",2016-05-16,20.6,442279,21.4037,"EWS US Equity"
"703",2016-05-17,20.68,723949,21.4868,"EWS US Equity"
"704",2016-05-18,20.54,856920,21.3414,"EWS US Equity"
"705",2016-05-19,20.3,949618,21.092,"EWS US Equity"
"706",2016-05-20,20.52,461219,21.3206,"EWS US Equity"
"707",2016-05-23,20.52,360486,21.3206,"EWS US Equity"
"708",2016-05-24,20.58,842024,21.3829,"EWS US Equity"
"709",2016-05-25,20.72,765909,21.5284,"EWS US Equity"
"710",2016-05-26,20.78,377977,21.5907,"EWS US Equity"
"711",2016-05-27,20.86,320584,21.6739,"EWS US Equity"
"712",2016-05-31,20.84,538088,21.6531,"EWS US Equity"
"713",2016-06-01,20.8,592392,21.6115,"EWS US Equity"
"714",2016-06-02,20.88,594160,21.6946,"EWS US Equity"
"715",2016-06-03,21.24,321249,22.0687,"EWS US Equity"
"716",2016-06-06,21.54,516062,22.3804,"EWS US Equity"
"717",2016-06-07,21.68,352160,22.5258,"EWS US Equity"
"718",2016-06-08,21.86,328015,22.7129,"EWS US Equity"
"719",2016-06-09,21.68,463379,22.5258,"EWS US Equity"
"720",2016-06-10,21.12,552587,21.944,"EWS US Equity"
"721",2016-06-13,20.88,743091,21.6946,"EWS US Equity"
"722",2016-06-14,20.84,979242,21.6531,"EWS US Equity"
"723",2016-06-15,20.98,675363,21.7985,"EWS US Equity"
"724",2016-06-16,20.96,677849,21.7778,"EWS US Equity"
"725",2016-06-17,20.96,494223,21.7778,"EWS US Equity"
"726",2016-06-20,21.4,644961,22.2349,"EWS US Equity"
"727",2016-06-21,21.34,930514,22.1726,"EWS US Equity"
"728",2016-06-22,21.36,692492,22.3262,"EWS US Equity"
"729",2016-06-23,21.62,569397,22.5979,"EWS US Equity"
"730",2016-06-24,20.54,1137553,21.4691,"EWS US Equity"
"731",2016-06-27,20.22,961899,21.1346,"EWS US Equity"
"732",2016-06-28,20.9,684236,21.8454,"EWS US Equity"
"733",2016-06-29,21.38,589148,22.3471,"EWS US Equity"
"734",2016-06-30,21.74,708265,22.7234,"EWS US Equity"
"735",2016-07-01,21.84,610675,22.8279,"EWS US Equity"
"736",2016-07-05,21.66,443873,22.6398,"EWS US Equity"
"737",2016-07-06,21.58,567276,22.5561,"EWS US Equity"
"738",2016-07-07,21.6,626386,22.577,"EWS US Equity"
"739",2016-07-08,21.9,442464,22.8906,"EWS US Equity"
"740",2016-07-11,21.88,333087,22.8697,"EWS US Equity"
"741",2016-07-12,22.14,423120,23.1415,"EWS US Equity"
"742",2016-07-13,22.14,486024,23.1415,"EWS US Equity"
"743",2016-07-14,22.38,628991,23.3923,"EWS US Equity"
"744",2016-07-15,22.26,1454723,23.2669,"EWS US Equity"
"745",2016-07-18,22.32,374875,23.3296,"EWS US Equity"
"746",2016-07-19,22.02,501809,23.016,"EWS US Equity"
"747",2016-07-20,22.12,467940,23.1206,"EWS US Equity"
"748",2016-07-21,22.02,399090,23.016,"EWS US Equity"
"749",2016-07-22,22.06,462498,23.0578,"EWS US Equity"
"750",2016-07-25,21.8,307676,22.7861,"EWS US Equity"
"751",2016-07-26,21.9,476199,22.8906,"EWS US Equity"
"752",2016-07-27,22.08,461188,23.0787,"EWS US Equity"
"753",2016-07-28,21.9,467016,22.8906,"EWS US Equity"
"754",2016-07-29,21.84,1370995,22.8279,"EWS US Equity"
"755",2016-08-01,21.9,734507,22.8906,"EWS US Equity"
"756",2016-08-02,21.66,449994,22.6398,"EWS US Equity"
"757",2016-08-03,21.66,635610,22.6398,"EWS US Equity"
"758",2016-08-04,21.68,351124,22.6607,"EWS US Equity"
"759",2016-08-05,21.68,434717,22.6607,"EWS US Equity"
"760",2016-08-08,21.86,301551,22.8488,"EWS US Equity"
"761",2016-08-09,21.92,769180,22.9115,"EWS US Equity"
"762",2016-08-10,21.9,401442,22.8906,"EWS US Equity"
"763",2016-08-11,22.04,347912,23.0369,"EWS US Equity"
"764",2016-08-12,21.8,300417,22.7861,"EWS US Equity"
"765",2016-08-15,22,433644,22.9951,"EWS US Equity"
"766",2016-08-16,21.88,397136,22.8697,"EWS US Equity"
"767",2016-08-17,21.78,606215,22.7652,"EWS US Equity"
"768",2016-08-18,21.9,465536,22.8906,"EWS US Equity"
"769",2016-08-19,21.74,396974,22.7234,"EWS US Equity"
"770",2016-08-22,21.56,368231,22.5352,"EWS US Equity"
"771",2016-08-23,21.64,373992,22.6188,"EWS US Equity"
"772",2016-08-24,21.74,515556,22.7234,"EWS US Equity"
"773",2016-08-25,21.92,622326,22.9115,"EWS US Equity"
"774",2016-08-26,21.56,907986,22.5352,"EWS US Equity"
"775",2016-08-29,21.54,399403,22.5143,"EWS US Equity"
"776",2016-08-30,21.32,366733,22.2844,"EWS US Equity"
"777",2016-08-31,21.18,692145,22.138,"EWS US Equity"
"778",2016-09-01,21.28,498543,22.2426,"EWS US Equity"
"779",2016-09-02,21.28,592851,22.2426,"EWS US Equity"
"780",2016-09-06,22.2,634094,23.2042,"EWS US Equity"
"781",2016-09-07,22.12,376751,23.1206,"EWS US Equity"
"782",2016-09-08,21.98,474582,22.9742,"EWS US Equity"
"783",2016-09-09,21.46,1498069,22.4307,"EWS US Equity"
"784",2016-09-12,21.52,648265,22.4934,"EWS US Equity"
"785",2016-09-13,21,807774,21.9499,"EWS US Equity"
"786",2016-09-14,21.08,562134,22.0335,"EWS US Equity"
"787",2016-09-15,21.32,426734,22.2844,"EWS US Equity"
"788",2016-09-16,21.2,379718,22.1589,"EWS US Equity"
"789",2016-09-19,21.38,454114,22.3471,"EWS US Equity"
"790",2016-09-20,21.44,551845,22.4098,"EWS US Equity"
"791",2016-09-21,21.84,410268,22.8279,"EWS US Equity"
"792",2016-09-22,21.74,380799,22.7234,"EWS US Equity"
"793",2016-09-23,21.48,331276,22.4516,"EWS US Equity"
"794",2016-09-26,21.4,420765,22.368,"EWS US Equity"
"795",2016-09-27,21.58,429192,22.5561,"EWS US Equity"
"796",2016-09-28,21.68,318947,22.6607,"EWS US Equity"
"797",2016-09-29,21.56,813727,22.5352,"EWS US Equity"
"798",2016-09-30,21.72,616070,22.7025,"EWS US Equity"
"799",2016-10-03,21.62,660416,22.5979,"EWS US Equity"
"800",2016-10-04,21.42,541369,22.3889,"EWS US Equity"
"801",2016-10-05,21.74,265444,22.7234,"EWS US Equity"
"802",2016-10-06,21.68,233575,22.6607,"EWS US Equity"
"803",2016-10-07,21.44,1395436,22.4098,"EWS US Equity"
"804",2016-10-10,21.44,303917,22.4098,"EWS US Equity"
"805",2016-10-11,21.04,380213,21.9917,"EWS US Equity"
"806",2016-10-12,20.84,542421,21.7827,"EWS US Equity"
"807",2016-10-13,20.78,566072,21.7199,"EWS US Equity"
"808",2016-10-14,20.76,358339,21.699,"EWS US Equity"
"809",2016-10-17,20.82,452070,21.7618,"EWS US Equity"
"810",2016-10-18,20.94,288916,21.8872,"EWS US Equity"
"811",2016-10-19,21.02,271642,21.9708,"EWS US Equity"
"812",2016-10-20,20.92,448483,21.8663,"EWS US Equity"
"813",2016-10-21,20.84,191700,21.7827,"EWS US Equity"
"814",2016-10-24,21.02,359675,21.9708,"EWS US Equity"
"815",2016-10-25,21,369764,21.9499,"EWS US Equity"
"816",2016-10-26,20.8,539371,21.7409,"EWS US Equity"
"817",2016-10-27,20.74,436937,21.6781,"EWS US Equity"
"818",2016-10-28,20.62,611870,21.5527,"EWS US Equity"
"819",2016-10-31,20.7,520874,21.6363,"EWS US Equity"
"820",2016-11-01,20.6,415392,21.5318,"EWS US Equity"
"821",2016-11-02,20.64,524517,21.5736,"EWS US Equity"
"822",2016-11-03,20.72,697085,21.6572,"EWS US Equity"
"823",2016-11-04,20.54,353731,21.4691,"EWS US Equity"
"824",2016-11-07,20.9,478426,21.8454,"EWS US Equity"
